nimi_suomi,nimi_ruotsi,x,y,kunta
Heiniitty,Hejnäsängen,,,Espoo
Heinjoenpolku,Heinjokigången,,,Espoo
Heinäkuja,Högränden,,,Espoo
Heinäpoudankuja,Hövädersgränden,,,Espoo
Heinäpoudanpiha,Hövädersgården,,,Espoo
Heinäslammentie,Heinästräskvägen,,,Espoo
Heinäsranta,Heinässtranden,,,Espoo
Heinästie,Heinäsvägen,,,Espoo
Heinäväenkuja,Slåtterfolksgränden,,,Espoo
Heisipuunkuja,Olvongränden,,,Espoo
Helmakuja,Fållgränden,,,Espoo
Helmipöllönkatu,Pärlugglegatan,,,Espoo
Helmitauluntie,Kulramsvägen,,,Espoo
Helsingintie,Helsingforsvägen,,,Espoo
Hempontie,Hämplingsvägen,,,Espoo
Hentebynkatu,Hentebygatan,,,Espoo
Henttaan puistokatu,Hemtans parkgata,,,Espoo
Henttaankaari,Hemtansbågen,,,Espoo
Hepokorvenkaari,Hästkärrsslingan,,,Espoo
Hepolammentie,Hepolampivägen,,,Espoo
Hepomäentie,Hepomäkivägen,,,Espoo
Herastuomarintie,Häradsdomarvägen,,,Espoo
Hernekertuntie,Ärtsångarvägen,,,Espoo
Hernepolku,Ärtstigen,,,Espoo
Herraskuja,Herrgränden,,,Espoo
Herrbackantie,Herrbackavägen,,,Espoo
Herrökobben,Herrökobben,,,Espoo
Herrön Träskholm,Herrö Träskholm,,,Espoo
Herttuankallio,Hertigsberget,,,Espoo
Herttuankuja,Hertigsgränden,,,Espoo
Herttuanportti,Hertigsporten,,,Espoo
Herttuantie,Hertigsvägen,,,Espoo
Heurlinintie,Heurlinsvägen,,,Espoo
Hevosenkenkä,Hästskon,,,Espoo
Hevostilantie,Hästehemmansvägen,,,Espoo
Hiekkarata,Sandbanan,,,Espoo
Hietamäenkuja,Sandbackagränden,,,Espoo
Hietamäentie,Sandbackavägen,,,Espoo
Hietaniemenkuja,Sanduddsgränden,,,Espoo
Hietaniementie,Sanduddsvägen,,,Espoo
Hiidenkiukaantie,Jättehögsvägen,,,Espoo
Hiidenkivenkuja,Jättekastgränden,,,Espoo
Hiidenkiventie,Jättekastvägen,,,Espoo
Hiidenkuja,Jättegränden,,,Espoo
Hiidenportti,Jätteporten,,,Espoo
Hiidentie,Jättevägen,,,Espoo
Hiippalakinkuja,Tomteluvan,,,Espoo
Hiiralankaari,Hirbölebågen,,,Espoo
Hiiralankuja,Hirbölegränden,,,Espoo
Hiiralanpolku,Hirbölestigen,,,Espoo
Hiiralantie,Hirbölevägen,,,Espoo
Hiirenkorvankuja,Mössörsgränden,,,Espoo
Hiirihaukankuja,Ormvråksgränden,,,Espoo
Hiirimäki,Mössbacken,,,Espoo
Hiirisuontie,Mösskärrsvägen,,,Espoo
Hiitolantie,Hiitolavägen,,,Espoo
Hilapellontie,Ledåkersvägen,,,Espoo
Hilparikuja,Hillebardsgränden,,,Espoo
Hiojankuja,Slipargränden,,,Espoo
Hippiäisentie,Kungsfågelsvägen,,,Espoo
Hirsalantie,Hirsalavägen,,,Espoo
Hirsikalliontie,Timmerbergsvägen,,,Espoo
Hirsikerrantie,Bjälklagsvägen,,,Espoo
Hirsipolku,Timmerstigen,,,Espoo
Hirsitie,Timmervägen,,,Espoo
Hirvensarvi,Älghornet,,,Espoo
Hirvikallio,Älgberget,,,Espoo
Hirvikuja,Älggränden,,,Espoo
Hirvimiestentie,Älgpasset,,,Espoo
Hirvimäenpolku,Älgbackastigen,,,Espoo
Hirvimäentie,Älgbackavägen,,,Espoo
Hirviportti,Älgporten,,,Espoo
Hirvisuontie,Älgkärrsvägen,,,Espoo
Histantie,Histavägen,,,Espoo
Holmankorpi,Holmkärr,,,Espoo
Holmankuja,Holmgränden,,,Espoo
Holmanmäentie,Holmbacksvägen,,,Espoo
Holmanmäki,Holmbacken,,,Espoo
Holmanniitty,Holmängen,,,Espoo
Holmanniitynkuja,Holmängsgränden,,,Espoo
Holmanpää,Holmändan,,,Espoo
Holmenintie,Holmens väg,,,Espoo
Holvikuja,Valvgången,,,Espoo
Honkakuja,Furugränden,,,Espoo
Honkaportti,Furuporten,,,Espoo
Honkavaarankuja,Furubackagränden,,,Espoo
Honkavaarantie,Furubackavägen,,,Espoo
Hopeakuja,Silvergränden,,,Espoo
Hopeapolku,Silverstigen,,,Espoo
Hopearinne,Silverbrinken,,,Espoo
Hopeatie,Silvervägen,,,Espoo
Hovileipurinkuja,Hovbagargränden,,,Espoo
Hovitie,Hovvägen,,,Espoo
Huhtakoukku,Svedjekroken,,,Espoo
Huhtamäentie,Svidibackavägen,,,Espoo
Humiseva,Susebo,,,Espoo
Humisevanportti,Suseboporten,,,Espoo
Hunajaportti,Honungsporten,,,Espoo
Huvilaharju,Villaåsen,,,Espoo
Huvilakuja,Villagränden,,,Espoo
Huvilamäki,Villabacken,,,Espoo
Huvilarinne,Villabranten,,,Espoo
Huvilinnanaukio,Lustslottsplatsen,,,Espoo
Huvilinnanmäki,Lustslottsbacken,,,Espoo
Huvilinnanpiha,Lustslottsgården,,,Espoo
Huvilinnantie,Lustslottsvägen,,,Espoo
Huviretkitie,Utflyktsvägen,,,Espoo
Hyljekaari,Sälbågen,,,Espoo
Hyljekoukku,Sälkroken,,,Espoo
Hyljelahdentie,Sälviksvägen,,,Espoo
Hyljemäenportti,Sälbacksporten,,,Espoo
Hyljeranta,Sälstranden,,,Espoo
Hyljetie,Sälvägen,,,Espoo
Hyljeveneentie,Sälbåtsvägen,,,Espoo
Hylkeenpyytäjäntie,Säljägarvägen,,,Espoo
Hyttimestarinkuja,Hyttmästargränden,,,Espoo
Hyttimestarintie,Hyttmästarvägen,,,Espoo
Hyttipojankuja,Hyttgossegränden,,,Espoo
Häkläjärventie,Häkläjärvivägen,,,Espoo
Hämeenkyläntie,Tavastbyvägen,,,Espoo
Hämäläistentie,Tavasternas väg,,,Espoo
Högkopplan,Högkopplan,,,Espoo
Hösmärinahde,Hösmärbranten,,,Espoo
Hösmärinkuja,Hösmärgränden,,,Espoo
Hösmärinmäki,Hösmärbacken,,,Espoo
Hösmärintie,Hösmärvägen,,,Espoo
Höyrylaivantie,Ångbåtsvägen,,,Espoo
Iirislahdenkuja,Irisviksgränden,,,Espoo
Iirislahdenportti,Irisviksporten,,,Espoo
Iirislahdenranta,Irisviksstranden,,,Espoo
Iirislahdentie,Irisviksvägen,,,Espoo
Iirismäki,Irisbacken,,,Espoo
Iirisrinne,Irisbrinken,,,Espoo
Iivarintie,Ivarsvägen,,,Espoo
Iivisniemenaukio,Ivisnäsplanen,,,Espoo
Iivisniemenkatu,Ivisnäsgatan,,,Espoo
Iivisniemenkuja,Ivisnäsgränden,,,Espoo
Iivisniementie,Ivisnäsvägen,,,Espoo
Iivissyrjä,Ivisliden,,,Espoo
Ikimetsä,Urskogen,,,Espoo
Illanhämynpolku,Skymningsstigen,,,Espoo
Illansuu,Kvällskröken,,,Espoo
Ilmakuja,Luftgränden,,,Espoo
Ilmattarenpolku,Ilmatarstigen,,,Espoo
Ilmeenkuja,Ilmeegränden,,,Espoo
Ilmeentie,Ilmeevägen,,,Espoo
Iltamatie,Samkvämsvägen,,,Espoo
Iltapäivänkuja,Eftermiddagsgränden,,,Espoo
Iltapäiväntie,Eftermiddagsvägen,,,Espoo
Iltaruskontie,Aftonglödsvägen,,,Espoo
Iltatie,Kvällsvägen,,,Espoo
Iltatähti,Aftonstjärnan,,,Espoo
Ilveksenkuja,Lodjursgränden,,,Espoo
Impilahdentie,Impilaxvägen,,,Espoo
Ingaksenmäki,Ingasbacken,,,Espoo
Ingaksentie,Ingasvägen,,,Espoo
Inglaksenrinne,Inglasbranten,,,Espoo
Inglaksentie,Inglasvägen,,,Espoo
Inkerinsilta,Ingermanlandsbron,,,Espoo
Inkoonkuja,Ingågränden,,,Espoo
Invalidintie,Invalidvägen,,,Espoo
Iso maantie,Stora landsvägen,,,Espoo
Isoistenkuja,Storasgränden,,,Espoo
Isoistentie,Storasvägen,,,Espoo
Isomäki,Storbacken,,,Espoo
Ison Lehtisaaren polku,Storlövöstigen,,,Espoo
Isonjärvenkallio,Storträskberget,,,Espoo
Isonjärvenkuja,Storträskgränden,,,Espoo
Isonjärvenkulma,Storträskhörnet,,,Espoo
Isonjärvenpää,Storträskändan,,,Espoo
Isonjärvenranta,Storträskstranden,,,Espoo
Isonjärventie,Storträskvägen,,,Espoo
Isonkorvenrinne,Storkärrsbranten,,,Espoo
Isonkorventie,Storkärrsvägen,,,Espoo
Isonmäenkuja,Storbacksgränden,,,Espoo
Isonpuronkuja,Storbäcksgränden,,,Espoo
Isonpurontie,Storbäcksvägen,,,Espoo
Isovaarinkuja,Gammelfarsgränden,,,Espoo
Isovaarintie,Gammelfarsvägen,,,Espoo
Isännänpiha,Husbondegården,,,Espoo
Isännänpolku,Husbondestigen,,,Espoo
Isännäntie,Husbondevägen,,,Espoo
Isäntärengintie,Rättarvägen,,,Espoo
Itsehallintokuja,Självstyrelsegränden,,,Espoo
Itsehallintotie,Självstyrelsevägen,,,Espoo
Itäinen Jokitie,Östra Åvägen,,,Espoo
Itäinen rantatie,Östra strandvägen,,,Espoo
Itälinnake,Östra fortet,,,Espoo
Itäpellonpolku,Österåkersstigen,,,Espoo
Itäportti,Österporten,,,Espoo
Itärajantie,Östgränsvägen,,,Espoo
Itäranta,Österstranden,,,Espoo
Itätuulenkuja,Östanvindsgränden,,,Espoo
Itäviitta,Ostpricken,,,Espoo
Ivar Ståhlen kuja,Ivar Ståhles gränd,,,Espoo
Jaakkimantie,Jaakkimavägen,,,Espoo
Jahtikuja,Jaktgränden,,,Espoo
Jahtimestarinkuja,Jägmästargränden,,,Espoo
Jahtimestarintie,Jägmästarvägen,,,Espoo
Jahtitie,Jaktvägen,,,Espoo
Jahtitorventie,Jakthornsvägen,,,Espoo
Jakoniityntie,Delängsvägen,,,Espoo
Jalavakuja,Almgränden,,,Espoo
Jalkajousentie,Armborstvägen,,,Espoo
Jalokivikuja,Ädelstensgränden,,,Espoo
Jauhotullintie,Mjöltullen,,,Espoo
Joel Rundtin tie,Joel Rundts väg,,,Espoo
Jokikuja,Ågränden,,,Espoo
Jokitörmä,Åbranten,,,Espoo
Jondalinkuja,Jondalsgränden,,,Espoo
Joosepinkuja,Josefsgränden,,,Espoo
Joriinikuja,Georgingränden,,,Espoo
Joriinitie,Georginvägen,,,Espoo
Joupinkallionpolku,Jofsbergsstigen,,,Espoo
Joupinkuja,Jofsgränden,,,Espoo
Joupinlaakso,Jofsdalen,,,Espoo
Joupinlaaksonkuja,Jofsdalsgränden,,,Espoo
Joupinlaaksonpolku,Jofsdalsstigen,,,Espoo
Joupinmäenkulma,Jofsbackskröken,,,Espoo
Joupinmäenpolku,Jofsbacksstigen,,,Espoo
Joupinmäenrinne,Jofsbacksbranten,,,Espoo
Joupinmäensyrjä,Jofsbacksliden,,,Espoo
Joupinpuisto,Jofsparken,,,Espoo
Joupinrinne,Jofsbrinken,,,Espoo
Joupintie,Jofsvägen,,,Espoo
Jousenjänne,Bågsträngen,,,Espoo
Jousenkaari,Bågsvängen,,,Espoo
Jousenpuistonkatu,Bågparksgatan,,,Espoo
Juhaninkuja,Juhanis gränd,,,Espoo
Juhanintie,Juhanis väg,,,Espoo
Juhannusmäki,Johannebacken,,,Espoo
Juhannuspolku,Johannegången,,,Espoo
Juhannustie,Johannevägen,,,Espoo
Jukolanahde,Jukolabranten,,,Espoo
Junginkäytävä,Jungsgången,,,Espoo
Jupperinaukio,Jupperplatsen,,,Espoo
Jupperinkuja,Juppergränden,,,Espoo
Jupperinmetsä,Jupperskogen,,,Espoo
Jupperinranta,Jupperstranden,,,Espoo
Jupperintie,Juppervägen,,,Espoo
Jupperintulli,Juppertullen,,,Espoo
Juppinlaita,Juppliden,,,Espoo
Juseliuksenpolku,Juseliusgången,,,Espoo
Jussilantie,Jussilavägen,,,Espoo
Juuritie,Rotvägen,,,Espoo
Juvan teollisuuskatu,Juva industrigata,,,Espoo
Juvankartanontie,Juvagårdsvägen,,,Espoo
Juvanmalmintie,Juvamalmsvägen,,,Espoo
Juvanniitty,Juvaängen,,,Espoo
Juvanniitynkuja,Juvaängsgränden,,,Espoo
Juvanpuisto,Juvaparken,,,Espoo
Juvanpuistonkuja,Juvaparksgränden,,,Espoo
Juvanpuro,Juvabäcken,,,Espoo
Juvansyrjä,Juvaliden,,,Espoo
Juvantasku,Juvafickan,,,Espoo
Juvantie,Juvavägen,,,Espoo
Jyrkännetie,Stupvägen,,,Espoo
Jäkäläpiha,Lavgården,,,Espoo
Jälkimaininki,Efterdyningen,,,Espoo
Jämeräntaival,Bistervägen,,,Espoo
Jäniksentie,Harvägen,,,Espoo
Jänismetsäntie,Harskogsvägen,,,Espoo
Jänismäki,Harbacken,,,Espoo
Järvenkallionkuja,Sjöbergsgränden,,,Espoo
Järvenperäntie,Träskändavägen,,,Espoo
Järvensivu,Sjökanten,,,Espoo
Järvikorpi,Träskkärret,,,Espoo
Järvikylänmäki,Träskbybacken,,,Espoo
Järvikyläntie,Träskbyvägen,,,Espoo
Järvisilta,Träskbron,,,Espoo
Järvitorppa,Träsktorpet,,,Espoo
Järvitörmä,Sjöbrinken,,,Espoo
Jääskeläntie,Jääskelävägen,,,Espoo
Jääskentie,Jääskisvägen,,,Espoo
Kaarlaaksonkuja,Kårdalsgränden,,,Espoo
Kaarlaaksontie,Kårdalsvägen,,,Espoo
Kaarlo Sarkian katu,Kaarlo Sarkias gata,,,Espoo
Kahakuja,Fågelgillergränden,,,Espoo
Kahdeksas huvilatie,Åttonde villavägen,,,Espoo
Kahdeksas järvikuja,Åttonde träskgränden,,,Espoo
Kahisevankuja,Frasagränden,,,Espoo
Kahisevanmäki,Frasabacken,,,Espoo
Kahisevantie,Frasavägen,,,Espoo
Kahvelikuja,Gaffelgränden,,,Espoo
Kahvelipolku,Gaffelstigen,,,Espoo
Kahvelitie,Gaffelvägen,,,Espoo
Kaihonkukankuja,Ormögagränden,,,Espoo
Kaikurinne,Ekobranten,,,Espoo
Kaipuunkuja,Längtans gränd,,,Espoo
Kaisankuja,Kajsasgränden,,,Espoo
Kaitaankaarre,Kaitsvängen,,,Espoo
Kaitaankulma,Kaitvinkeln,,,Espoo
Kaitaanportti,Kaitporten,,,Espoo
Kaitaantie,Kaitansvägen,,,Espoo
Kaitakorventie,Kaitakorpivägen,,,Espoo
Kaitakuja,Kaitgränden,,,Espoo
Kaitalaakso,Kaitdalen,,,Espoo
Kaitalahdenranta,Kaitviksstranden,,,Espoo
Kaitamäenkuja,Kaitbacksgränden,,,Espoo
Kaitamäki,Kaitbacken,,,Espoo
Kaitapolku,Kaitstigen,,,Espoo
Kaitatie,Kaitvägen,,,Espoo
Kaivertajantie,Gravörvägen,,,Espoo
Kaivomestarinkatu,Brunnsmästargatan,,,Espoo
Kaivomestarinniitty,Brunnsmästarängen,,,Espoo
Kaivomäenpiha,Brunnsbacksgården,,,Espoo
Kaivomäki,Brunnsbacken,,,Espoo
Kaivoskuja,Gruvgränden,,,Espoo
Kaivosmiehenkuja,Gruvarbetargränden,,,Espoo
Kaivosmiehentie,Gruvarbetarvägen,,,Espoo
Kaivosmäki,Gruvbacken,,,Espoo
Kaivostie,Gruvvägen,,,Espoo
Kajuuttakuja,Kajutgränden,,,Espoo
Kakkostie,Tvåan,,,Espoo
Kaksoiskiventie,Tvillingsstensvägen,,,Espoo
Kala-Maija,Fiskar-Maja,,,Espoo
Kala-Maijan polku,Fiskar-Majas gång,,,Espoo
Kala-Matin raitti,Fiskar-Mattes stråk,,,Espoo
Kala-Matti,Fiskar-Matte,,,Espoo
Kalajärven puistotie,Kalajärviallén,,,Espoo
Kalajärvenkallio,Kalajärviberget,,,Espoo
Kalajärvenranta,Kalajärvistranden,,,Espoo
Kalajärventie,Kalajärvivägen,,,Espoo
Kalajärvi,Kalajärvi,,,Espoo
Kalakontintie,Fiskränselvägen,,,Espoo
Kalanokankuja,Kalanokkagränden,,,Espoo
Kalaonnentie,Fiskelycksvägen,,,Espoo
Kalastajankuja,Fiskargränden,,,Espoo
Kalastajankujanpolku,Fiskargrändsgången,,,Espoo
Kalastajanmäki,Fiskarbacken,,,Espoo
Kalastajantie,Fiskarvägen,,,Espoo
Kalasääksenkatu,Fiskgjusgatan,,,Espoo
Kalasääksenkuja,Fiskgjusgränden,,,Espoo
Kalasääksentie,Fiskgjusvägen,,,Espoo
Kalatorppa,Fisketorpet,,,Espoo
Kalenteritie,Kalendervägen,,,Espoo
Kalevalantie,Kalevalavägen,,,Espoo
Kalevanvainio,Kalevaängen,,,Espoo
Kalkkikuja,Kalkgränden,,,Espoo
Kalkkipellontie,Kalkåkersvägen,,,Espoo
Kalliohaanpää,Berghagsändan,,,Espoo
Kalliohaka,Berghagen,,,Espoo
Kalliolaaksonkuja,Bergdalsgränden,,,Espoo
Kalliolaaksontie,Bergdalsvägen,,,Espoo
Kalliolähteentie,Bergkällavägen,,,Espoo
Kalliomäenkuja,Bergbacksgränden,,,Espoo
Kalliomäenkulma,Bergbackskröken,,,Espoo
Kalliomäentie,Bergbacksvägen,,,Espoo
Kallionalustantie,Kallionalustavägen,,,Espoo
Kallionlaita,Bergskanten,,,Espoo
Kallionsyrjä,Bergshörnet,,,Espoo
Kalliopuronpolku,Bergbäcksgången,,,Espoo
Kalliopurontie,Bergbäcksvägen,,,Espoo
Kalliorinne,Bergbrinken,,,Espoo
Kalliorinteenkuja,Bergbrinksgränden,,,Espoo
Kalliorinteenpolku,Bergbrinksstigen,,,Espoo
Kalliotie,Klippvägen,,,Espoo
Kallvikinkartano,Kallvikgården,,,Espoo
Kallvikinkuja,Kallvikgränden,,,Espoo
Kallvikinkukkula,Kallvikkullen,,,Espoo
Kallvikinrinne,Kallviksbranten,,,Espoo
Kalmarinkuja,Kalmargränden,,,Espoo
Kalmarinranta,Kalmarstranden,,,Espoo
Kalmarinrinne,Kalmarbranten,,,Espoo
Kalmarintie,Kalmarvägen,,,Espoo
Kamarineidonkuja,Kammarjungfrugränden,,,Espoo
Kammitie,Gammevägen,,,Espoo
Kampelatie,Flundrevägen,,,Espoo
Kamreerintie,Kamrersvägen,,,Espoo
Kanavamäki,Kanalbacken,,,Espoo
Kanavaniemi,Kanaludden,,,Espoo
Kanavaniitty,Kanalängen,,,Espoo
Kandidaatinkuja,Kandidatgränden,,,Espoo
Kanervapiha,Ljunggården,,,Espoo
Kanervatie,Ljungvägen,,,Espoo
Kangaskatu,Klädesgatan,,,Espoo
Kanisterikuja,Kanistergränden,,,Espoo
Kanisteritie,Kanistervägen,,,Espoo
Kanneljärventie,Kanneljärvivägen,,,Espoo
Kannusillankatu,Kannbrogatan,,,Espoo
Kannusillanmäki,Kannbrobacken,,,Espoo
Kansanopistontie,Folkhögskolevägen,,,Espoo
Kantokaskenpolku,Stubbsvedsgången,,,Espoo
Kantokaski,Stubbsveden,,,Espoo
Kantokuja,Stubbgränden,,,Espoo
Kantopolku,Stubbgången,,,Espoo
Kanttiinikuja,Kantingränden,,,Espoo
Kanttiinitie,Kantinvägen,,,Espoo
Kanttorinkuja,Kantorsgränden,,,Espoo
Kappalaisenkuja,Kaplansgränden,,,Espoo
Kappalaisentie,Kaplansvägen,,,Espoo
Kappelikuja,Kapellgränden,,,Espoo
Kappelirinne,Kapellbrinken,,,Espoo
Kapsäkinkuja,Kappsäcksgränden,,,Espoo
Karakaarenkuja,Karasvängsgränden,,,Espoo
Karakaari,Karasvängen,,,Espoo
Karakallionkuja,Karabackagränden,,,Espoo
Karakallionpolku,Karabackastigen,,,Espoo
Karakalliontie,Karabackavägen,,,Espoo
Karakorventie,Karakärrsvägen,,,Espoo
Karamalmintie,Karamalmsvägen,,,Espoo
Karaniitty,Karaängen,,,Espoo
Karaniityntanhua,Karaängstået,,,Espoo
Karaniityntie,Karaängsvägen,,,Espoo
Karapellontie,Karaåkersvägen,,,Espoo
Karaportti,Karaporten,,,Espoo
Karhukuja,Björngränden,,,Espoo
Karhulaakso,Björndalen,,,Espoo
Karhunhammas,Björntanden,,,Espoo
Karhuniitynkuja,Björnängsgränden,,,Espoo
Karhuniityntie,Björnängsvägen,,,Espoo
Karhunkuoppa,Björngropen,,,Espoo
Karhunkynsi,Björnklon,,,Espoo
Karhunkäpälä,Björnramen,,,Espoo
Karhunpesä,Björnidet,,,Espoo
Karhusaarenpiha,Björnholmsgården,,,Espoo
Karhusilta,Björnbron,,,Espoo
Karhusola,Björnpasset,,,Espoo
Karhusuonkuja,Björnkärrsgränden,,,Espoo
Karhusuonportti,Björnkärrsporten,,,Espoo
Karhusuontie,Björnkärrsvägen,,,Espoo
Karjasilta,Fäbron,,,Espoo
Karlsborgintie,Karlsborgsvägen,,,Espoo
Karpintie,Karpvägen,,,Espoo
Karsikkotie,Röjningsvägen,,,Espoo
Kartanonherrantie,Gårdsherrevägen,,,Espoo
Kartanonkuja,Gårdsgränden,,,Espoo
Kartanonkulma,Gårdsvinkeln,,,Espoo
Kartanonpolku,Gårdsstigen,,,Espoo
Kartanonrouvantie,Gårdsfruvägen,,,Espoo
Karvarousku,Skäggriskan,,,Espoo
Karvasmäentie,Karvasbackavägen,,,Espoo
Kasavuorenrinne,Kasabergsbrinken,,,Espoo
Kasimirinkuja,Kasimirsgränden,,,Espoo
Kaskenkaatajantie,Svedjefällarvägen,,,Espoo
Kaskenpolttajankuja,Svedjebrännargränden,,,Espoo
Kaskenpolttajantie,Svedjebrännarvägen,,,Espoo
Kaskenpää,Svedändan,,,Espoo
Kaskenpäänkuja,Svedändsgränden,,,Espoo
Kaskihaka,Svedjehagen,,,Espoo
Kaskihakkio,Svedjefallet,,,Espoo
Kaskihalme,Svedjegrödan,,,Espoo
Kaskihara,Svedjekrattan,,,Espoo
Kaskikuja,Svedjegränden,,,Espoo
Kaskilaaksontie,Svedjedalsvägen,,,Espoo
Kaskimaa,Svedjemarken,,,Espoo
Kaskimäenpää,Svedjebacksändan,,,Espoo
Kaskimäki,Svedjebacken,,,Espoo
Kaskinauriintie,Svedjerovsvägen,,,Espoo
Kaskinotko,Svedsänkan,,,Espoo
Kaskipiha,Svedjegården,,,Espoo
Kaskipuunkaari,Svedjeträdssvängen,,,Espoo
Kaskipuunmäki,Svedjeträdsbacken,,,Espoo
Kaskipuuntie,Svedjeträdsvägen,,,Espoo
Kaskisavu,Svedjeröken,,,Espoo
Kaskitie,Svedjevägen,,,Espoo
Kaskivuorenkuja,Svedjebergsgränden,,,Espoo
Kastevuorenkuja,Daggbergsgränden,,,Espoo
Katajalaakso,Endalen,,,Espoo
Katajanhaara,Engrenen,,,Espoo
Katajatie,Envägen,,,Espoo
Katiskakuja,Katsagränden,,,Espoo
Katiskatie,Katsavägen,,,Espoo
Katri Valan tie,Katri Valas väg,,,Espoo
Kattilajärvenpolku,Kattilajärvistigen,,,Espoo
Kattilajärventie,Kattilajärvivägen,,,Espoo
Kattilalaaksonkatu,Kitteldalsgatan,,,Espoo
Kattilalaaksontie,Kitteldalsvägen,,,Espoo
Kattilantie,Kattilavägen,,,Espoo
Kattilarinne,Kittelbranten,,,Espoo
Kattilatanhua,Kitteltået,,,Espoo
Kattilavuorenkuja,Kittelbergsgränden,,,Espoo
Kattilavuorentie,Kittelbergsvägen,,,Espoo
Kaukametsäntie,Fjärrskogsvägen,,,Espoo
Kauklahden puistotie,Köklax parkväg,,,Espoo
Kauklahdentie,Köklaxvägen,,,Espoo
Kaukolantie,Kaukolavägen,,,Espoo
Kaunokkipolku,Blåklintsstigen,,,Espoo
Kaupinkalliontie,Krämarbergsvägen,,,Espoo
Kauppakumppanintie,Handelspartnersvägen,,,Espoo
Kauppalanportti,Köpingsporten,,,Espoo
Kauppamiehentie,Köpmannavägen,,,Espoo
Kauppamäki,Handelsbacken,,,Espoo
Kauppiaantanhua,Köpmanstået,,,Espoo
Kaupunginkalliontie,Stadsbergsvägen,,,Espoo
Kaurakaski,Havresveden,,,Espoo
Kaurakuja,Havregränden,,,Espoo
Kaurapelto,Havreåkern,,,Espoo
Kaurasuontie,Havermossavägen,,,Espoo
Kauristie,Stenbocksvägen,,,Espoo
Kavaljeerinkuja,Kavaljersgränden,,,Espoo
Kavallinkallio,Kavallberget,,,Espoo
Kavallinkuja,Kavallgränden,,,Espoo
Kavallinmäki,Kavallbacken,,,Espoo
Kavallinniitty,Kavallängen,,,Espoo
Kavallinniitynkuja,Kavallängsgränden,,,Espoo
Kavallinpelto,Kavallåkern,,,Espoo
Kavallinpuisto,Kavallparken,,,Espoo
Kavallinrinne,Kavallbrinken,,,Espoo
Kavallinsuontie,Kavallmossvägen,,,Espoo
Kavallintie,Kavallvägen,,,Espoo
Kedonkukantie,Ängsblomsvägen,,,Espoo
Kedonkukka,Ängsblomman,,,Espoo
Keelkorvenkuja,Källkärrsgränden,,,Espoo
Kehrääjäntie,Nattskärrsvägen,,,Espoo
Kehä I,Ring I,,,Espoo
Keihäsrinne,Spjutbranten,,,Espoo
Keijumäki,Älvbacken,,,Espoo
Keijuniityntie,Älvängsvägen,,,Espoo
Keilalahdentie,Kägelviksvägen,,,Espoo
Keilaniementie,Kägeluddsvägen,,,Espoo
Keilaniementori,Kägeluddstorget,,,Espoo
Keilaportti,Kägelporten,,,Espoo
Keilaranta,Kägelstranden,,,Espoo
Keilasatama,Kägelhamnen,,,Espoo
Keisarinnanpolku,Kejsarinnans stig,,,Espoo
Kelanpiha,Kälagården,,,Espoo
Kelkkamäentie,Kälkbacksvägen,,,Espoo
Kelkkamäki,Kälkbacken,,,Espoo
Kellarikuja,Källargränden,,,Espoo
Kellokuja,Klockgränden,,,Espoo
Kellonsoittajantie,Klockringarvägen,,,Espoo
Kellonummentie,Klockmalmsvägen,,,Espoo
Kellorinne,Klockbrinken,,,Espoo
Kelohongantie,Torrfurstigen,,,Espoo
Keltarousku,Gulriskan,,,Espoo
Keltasirkunpolku,Gulsparvsstigen,,,Espoo
Keltasirkuntie,Gulsparvsvägen,,,Espoo
Keltonkuja,Kelttogränden,,,Espoo
Keltontie,Kelttovägen,,,Espoo
Kemistintie,Kemistvägen,,,Espoo
Kenttämiehentie,Fältmannavägen,,,Espoo
Keskijuoksu,Mellersta loppet,,,Espoo
Keskipäivänkuja,Middagsgränden,,,Espoo
Keskitie,Mittvägen,,,Espoo
Keskiyöntie,Midnattsvägen,,,Espoo
Keskustie,Centralvägen,,,Espoo
Kesäkuja,Sommargränden,,,Espoo
Kesäyönpolku,Sommarnattsstigen,,,Espoo
Kettuniementie,Kettuniemivägen,,,Espoo
Ketunkuja,Rävgränden,,,Espoo
Ketunpojankuja,Rävungegränden,,,Espoo
Ketuntie,Rävvägen,,,Espoo
Keulakuja,Stävgränden,,,Espoo
Kevätkuja,Vårgränden,,,Espoo
Kevättie,Vårvägen,,,Espoo
Kiannonkatu,Kiantogatan,,,Espoo
Kielotie,Konvaljvägen,,,Espoo
Kiertokuja,Omvägsgränden,,,Espoo
Kiertolinnuntie,Strykfågelsvägen,,,Espoo
Kiertotie,Omvägen,,,Espoo
Kievarinpolku,Gästgivarsstigen,,,Espoo
Kievarinraitti,Gästgivarsstråket,,,Espoo
Kihokkiniitty,Daggörtsängen,,,Espoo
Kiilaniityntie,Kilängsvägen,,,Espoo
Kiiltokallionkuja,Blankisbergsgränden,,,Espoo
Kiiltokallionpolku,Blankisbergsstigen,,,Espoo
Kiiltokalliontie,Blankisbergsvägen,,,Espoo
Kiilupolku,Lysstigen,,,Espoo
Kiiskenevä,Gersfenan,,,Espoo
Kiiskitie,Gersvägen,,,Espoo
Kilonkallio,Kiloberget,,,Espoo
Kilonkallionkuja,Kilobergsgränden,,,Espoo
Kilonkartanontie,Kilogårdsvägen,,,Espoo
Kilonkuja,Kilogränden,,,Espoo
